 33,  12,  10, 194.484246, 0.936464
 33,  12,   9, 194.462359, 0.936465
 33,  12,   8, 194.893207, 0.935101
 33,  12,   7, 194.974637, 0.935101
 33,  12,   6, 195.070016, 0.935101
 33,  12,   5, 195.110400, 0.935101
 33,  12,   4, 195.312139, 0.935100
 33,  12,   3, 195.410173, 0.935100
 33,  12,   2, 195.519560, 0.935100
 33,  12,   1, 196.029214, 0.935100
 33,  11,  10, 194.687629, 0.936143
 33,  11,   9, 194.665741, 0.936144
 33,  11,   8, 195.097675, 0.934780
 33,  11,   7, 195.179106, 0.934780
 33,  11,   6, 195.274485, 0.934779
 33,  11,   5, 195.314869, 0.934779
 33,  11,   4, 195.516607, 0.934779
 33,  11,   3, 195.614642, 0.934779
 33,  11,   2, 195.724029, 0.934779
 33,  11,   1, 196.233683, 0.934779
 33,  10,   9, 194.626463, 0.936146
 33,  10,   8, 195.048971, 0.934782
 33,  10,   7, 195.130401, 0.934782
 33,  10,   6, 195.225780, 0.934782
 33,  10,   5, 195.266164, 0.934781
 33,  10,   4, 195.467903, 0.934781
 33,  10,   3, 195.565937, 0.934781
 33,  10,   2, 195.675324, 0.934781
 33,  10,   1, 196.184979, 0.934781
 33,   9,   8, 195.026993, 0.934783
 33,   9,   7, 195.108424, 0.934783
 33,   9,   6, 195.203803, 0.934782
 33,   9,   5, 195.244187, 0.934782
 33,   9,   4, 195.445925, 0.934782
 33,   9,   3, 195.543959, 0.934782
 33,   9,   2, 195.653347, 0.934782
 33,   9,   1, 196.163001, 0.934782
 33,   8,   7, 195.725584, 0.933412
 33,   8,   6, 195.804604, 0.933412
 33,   8,   5, 195.840223, 0.933412
 33,   8,   4, 196.023122, 0.933412
 33,   8,   3, 196.112679, 0.933412
 33,   8,   2, 196.214025, 0.933412
 33,   8,   1, 196.713087, 0.933411
 33,   7,   6, 195.885871, 0.933412
 33,   7,   5, 195.921525, 0.933412
 33,   7,   4, 196.104484, 0.933412
 33,   7,   3, 196.194062, 0.933412
 33,   7,   2, 196.295429, 0.933412
 33,   7,   1, 196.794518, 0.933411
 33,   6,   5, 196.016794, 0.933412
 33,   6,   4, 196.199807, 0.933412
 33,   6,   3, 196.289402, 0.933412
 33,   6,   2, 196.390786, 0.933412
 33,   6,   1, 196.889898, 0.933411
 33,   5,   4, 196.240100, 0.933412
 33,   5,   3, 196.329723, 0.933412
 33,   5,   2, 196.431134, 0.933412
 33,   5,   1, 196.930283, 0.933411
 33,   4,   3, 196.531335, 0.933411
 33,   4,   2, 196.632801, 0.933411
 33,   4,   1, 197.132023, 0.933411
 33,   3,   2, 196.730809, 0.933411
 33,   3,   1, 197.230059, 0.933411
 33,   2,   1, 197.339447, 0.933411
 32,  31,  30, 191.136402, 0.933429
 32,  31,  29, 191.206243, 0.933429
 32,  31,  28, 191.430493, 0.933428
 32,  31,  27, 192.782267, 0.933427
 32,  31,  26, 192.782282, 0.933427
 32,  31,  25, 192.786293, 0.933427
 32,  31,  24, 191.677568, 0.933428
 32,  31,  23, 192.216041, 0.933428
 32,  31,  22, 192.845524, 0.933427
 32,  31,  21, 192.652783, 0.934230
 32,  31,  20, 192.891361, 0.933970
 32,  31,  19, 193.036885, 0.933839
 32,  31,  18, 193.589600, 0.933469
 32,  31,  17, 192.464833, 0.933427
 32,  31,  16, 192.473762, 0.933427
 32,  31,  15, 192.505989, 0.933427
 32,  31,  14, 192.533374, 0.933427
 32,  31,  13, 191.768465, 0.935312
 32,  31,  12, 191.833318, 0.935116
